@relation pacman-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-L5-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C12-L5-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-L5-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C12-L5-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-L5-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-L5

@attribute Px numeric
@attribute Py numeric
@attribute PDir {North,South,East,West,Stop}
@attribute DistanceToGhost1 numeric
@attribute DistanceToGhost2 numeric
@attribute DistanceToGhost3 numeric
@attribute DistanceToGhost4 numeric
@attribute North {0,1}
@attribute South {0,1}
@attribute West {0,1}
@attribute East {0,1}
@attribute Action {North,South,East,West,Stop}

@data
3,5,East,2,6,-1,-1,1,1,1,1,East
4,5,East,2,4,-1,-1,1,1,1,1,East
5,5,East,-1,3,-1,-1,1,1,1,1,East
6,5,East,-1,3,-1,-1,1,1,1,1,East
7,5,East,-1,2,-1,-1,1,1,1,1,East
14,6,West,16,12,18,19,1,1,1,1,West
13,6,West,15,12,19,21,0,1,1,1,West
12,6,West,15,10,20,21,0,1,1,1,West
11,6,West,13,9,20,22,0,1,1,1,South
11,5,South,13,11,20,22,1,1,1,1,South
11,4,South,14,13,20,23,1,1,1,1,South
11,3,South,14,14,21,24,1,1,1,1,West
10,3,West,14,12,21,26,1,1,1,1,West
9,3,West,13,11,23,27,0,1,1,1,West
8,3,West,11,11,23,28,1,0,1,1,West
7,3,West,11,10,25,30,1,0,1,1,North
7,4,North,11,8,25,28,1,1,1,1,North
7,5,North,9,7,23,26,1,1,1,1,West
6,5,West,8,7,23,28,1,1,1,1,West
5,5,West,6,6,23,30,1,1,1,1,West
4,5,West,6,6,24,31,1,1,1,1,West
3,5,West,4,6,26,31,1,1,1,1,North
3,6,North,3,4,24,31,1,1,1,1,North
3,7,North,3,4,24,30,1,1,1,1,North
3,8,North,2,3,22,28,1,1,1,1,North
3,9,North,2,3,20,26,1,1,1,1,North
3,10,North,2,3,20,25,1,1,1,1,East
4,10,East,2,1,19,24,0,1,1,1,East
5,10,East,-1,3,19,22,0,1,1,1,East
6,10,East,-1,5,19,21,0,0,1,1,East
7,10,East,-1,6,17,21,0,0,1,1,East
8,10,East,-1,6,17,21,0,0,1,1,East
9,10,East,-1,8,15,19,0,0,1,1,West
8,10,West,-1,8,15,19,0,0,1,1,West
7,10,West,-1,6,17,21,0,0,1,1,West
6,10,West,-1,6,17,23,0,0,1,1,West
5,10,West,-1,4,17,23,0,1,1,1,West
4,10,West,-1,4,19,25,0,1,1,1,West
3,10,West,-1,2,19,27,1,1,1,1,West
2,10,West,-1,2,20,28,1,1,1,1,West
1,10,West,-1,3,22,27,1,1,0,1,North
1,11,North,-1,3,24,25,1,1,0,1,North
1,12,North,-1,5,26,25,1,1,0,1,East
2,12,East,-1,4,25,24,1,1,1,1,East
3,12,East,-1,2,25,22,1,1,1,0,South
3,11,South,-1,2,23,24,1,1,1,0,South
3,10,South,-1,2,23,26,1,1,1,1,East
4,10,East,-1,3,22,26,0,1,1,1,East
5,10,East,-1,3,22,26,0,1,1,1,West
4,10,West,-1,3,23,26,0,1,1,1,West
3,10,West,-1,2,25,27,1,1,1,1,West
2,10,West,-1,4,26,29,1,1,1,1,South
2,9,South,-1,4,26,29,1,1,1,1,South
2,8,South,-1,4,24,30,1,1,1,1,East
3,8,East,-1,3,22,28,1,1,1,1,East
4,8,East,-1,2,20,26,1,1,1,1,East
5,8,East,-1,2,18,26,1,0,1,1,East
6,8,East,-1,1,16,26,0,0,1,1,East
7,8,East,-1,-1,14,25,0,0,1,1,East
8,8,East,-1,-1,14,24,0,0,1,1,East
9,8,East,-1,-1,13,22,0,0,1,1,East
10,8,East,-1,-1,12,22,0,0,1,1,East
11,8,East,-1,-1,10,20,0,0,1,1,East
12,8,East,-1,-1,10,19,0,0,1,1,East
13,8,East,-1,-1,10,17,1,0,1,1,East
14,8,East,-1,-1,8,15,1,1,1,1,East
15,8,East,-1,-1,6,14,1,1,1,1,South
15,7,South,-1,-1,6,15,1,1,1,1,South
15,6,South,-1,-1,6,15,1,1,1,1,East
16,6,East,-1,-1,5,15,1,1,1,1,East
17,6,East,-1,-1,3,15,1,1,1,1,East
18,6,East,-1,-1,3,13,1,1,1,1,East
19,6,East,-1,-1,2,13,1,1,1,1,East
20,6,East,-1,-1,1,13,1,1,1,1,East
21,6,East,-1,-1,3,12,1,1,1,1,East
22,6,East,-1,-1,3,10,1,1,1,1,North
22,7,North,-1,-1,5,10,1,1,1,1,North
22,8,North,-1,-1,5,9,1,1,1,1,West
21,8,West,-1,-1,4,10,1,1,1,1,South
21,7,South,-1,-1,3,12,1,1,1,1,South
21,6,South,-1,-1,3,12,1,1,1,1,South
21,5,South,-1,-1,1,12,1,1,1,1,West
20,5,West,-1,-1,-1,14,1,1,1,1,West
19,5,West,-1,-1,-1,16,1,1,1,1,West
18,5,West,-1,-1,-1,16,1,1,1,1,North
18,6,North,-1,-1,-1,16,1,1,1,1,North
18,7,North,-1,-1,-1,15,1,1,1,1,North
18,8,North,-1,-1,-1,13,1,1,1,1,North
18,9,North,-1,-1,-1,13,1,1,1,1,North
18,10,North,-1,-1,-1,13,1,1,1,1,North
18,11,North,-1,-1,-1,12,1,1,1,1,North
18,12,North,-1,-1,-1,10,1,1,1,1,North
18,13,North,-1,-1,-1,10,1,1,1,1,East
19,13,East,-1,-1,-1,8,1,1,1,1,East
20,13,East,-1,-1,-1,8,1,1,1,1,East
21,13,East,-1,-1,-1,6,1,1,1,1,East
22,13,East,-1,-1,-1,5,1,1,1,1,East
23,13,East,-1,-1,-1,3,1,1,1,1,East
24,13,East,-1,-1,-1,2,1,0,1,1,East
15,7,North,17,10,15,16,1,1,1,1,North
15,8,North,17,10,14,14,1,1,1,1,North
15,9,North,15,12,12,14,1,1,1,1,North
15,10,North,15,13,12,14,1,1,1,1,North
15,11,North,15,14,12,12,1,1,0,1,North
15,12,North,16,16,13,12,1,1,0,1,North
15,13,North,16,18,14,12,1,1,0,1,North
15,14,North,16,20,16,12,0,1,1,1,East
16,14,East,16,22,14,12,0,1,1,1,East
17,14,East,16,23,14,10,0,1,1,1,East
18,14,East,18,23,12,8,0,1,1,1,East
19,14,East,18,23,10,8,0,1,1,1,East
20,14,East,20,24,8,6,0,1,1,1,East
21,14,East,21,24,6,4,0,1,1,1,East
22,14,East,23,25,5,4,0,1,1,1,East
23,14,East,25,27,4,3,0,1,1,1,East
24,14,East,27,29,3,2,0,1,1,1,East
25,14,East,27,29,4,2,0,1,1,1,East
26,14,East,29,29,4,3,0,1,1,1,East
27,14,East,30,29,4,3,0,1,1,0,South
27,13,South,28,27,4,3,1,0,1,0,West
26,13,West,28,26,4,1,1,0,1,1,West
25,13,West,27,24,2,1,1,0,1,1,West
24,13,West,27,22,3,3,1,0,1,1,North
24,14,North,26,22,4,3,0,1,1,1,East
25,14,East,28,22,4,3,0,1,1,1,East
26,14,East,28,24,6,1,0,1,1,1,East
27,14,East,27,26,5,-1,0,1,1,0,South
27,13,South,26,24,4,-1,1,0,1,0,West
26,13,West,26,24,3,-1,1,0,1,1,West
25,13,West,25,24,3,-1,1,0,1,1,West
24,13,West,25,22,3,-1,1,0,1,1,West
23,13,West,25,20,5,-1,1,1,1,1,South
23,12,South,24,19,3,-1,1,1,1,0,South
23,11,South,22,19,3,-1,1,1,1,1,South
23,10,South,22,17,1,-1,1,1,1,1,East
24,10,East,24,18,1,-1,1,1,1,1,East
25,10,East,26,18,3,-1,1,1,1,1,West
24,10,West,24,16,1,-1,1,1,1,1,West
23,10,West,23,14,1,-1,1,1,1,1,West
22,10,West,23,13,1,-1,1,1,1,1,West
21,10,West,21,11,1,-1,1,1,1,1,North
21,11,North,21,12,1,-1,1,1,1,1,North
21,12,North,23,12,3,-1,1,1,1,1,East
22,12,East,25,14,2,-1,1,1,1,1,South
22,11,South,23,14,2,-1,1,1,1,1,South
22,10,South,21,14,-1,-1,1,1,1,1,East
23,10,East,22,16,-1,-1,1,1,1,1,East
24,10,East,22,18,-1,-1,1,1,1,1,East
25,10,East,22,20,-1,-1,1,1,1,1,West
24,10,West,21,19,-1,-1,1,1,1,1,West
23,10,West,21,18,-1,-1,1,1,1,1,West
22,10,West,21,18,-1,-1,1,1,1,1,West
21,10,West,21,16,-1,-1,1,1,1,1,West
20,10,West,20,14,-1,-1,1,1,1,1,West
19,10,West,18,13,-1,-1,1,1,1,1,West
18,10,West,18,11,-1,-1,1,1,1,1,West
17,10,West,16,9,-1,-1,1,1,1,1,West
16,10,West,14,9,-1,-1,1,1,1,1,West
15,10,West,12,9,-1,-1,1,1,1,1,West
14,10,West,10,8,-1,-1,0,1,1,1,West
13,10,West,9,7,-1,-1,0,1,1,1,West
12,10,West,7,6,-1,-1,0,0,1,1,West
11,10,West,6,4,-1,-1,0,0,1,1,West
10,10,West,6,2,-1,-1,0,0,1,1,West
9,10,West,6,3,-1,-1,0,0,1,1,West
8,10,West,6,5,-1,-1,0,0,1,1,West
7,10,West,6,6,-1,-1,0,0,1,1,West
6,10,West,4,6,-1,-1,0,0,1,1,West
5,10,West,3,6,-1,-1,0,1,1,1,West
4,10,West,3,6,-1,-1,0,1,1,1,West
3,10,West,2,7,-1,-1,1,1,1,1,West
2,10,West,-1,8,-1,-1,1,1,1,1,South
2,9,South,-1,7,-1,-1,1,1,1,1,South
2,8,South,-1,7,-1,-1,1,1,1,1,East
3,8,East,-1,6,-1,-1,1,1,1,1,East
4,8,East,-1,6,-1,-1,1,1,1,1,East
5,8,East,-1,5,-1,-1,1,0,1,1,East
6,8,East,-1,3,-1,-1,0,0,1,1,East
7,8,East,-1,1,-1,-1,0,0,1,1,East
16,6,East,20,12,12,14,1,1,1,1,East
17,6,East,22,12,12,14,1,1,1,1,East
18,6,East,22,13,12,12,1,1,1,1,East
19,6,East,24,13,10,12,1,1,1,1,East
20,6,East,26,14,9,10,1,1,1,1,East
21,6,East,27,16,9,8,1,1,1,1,East
22,6,East,28,17,8,7,1,1,1,1,East
23,6,East,28,18,7,5,1,1,1,1,East
24,6,East,29,19,6,7,1,1,1,1,North
24,7,North,28,18,4,6,1,1,1,1,North
24,8,North,27,18,2,6,1,1,1,1,North
24,9,North,25,19,2,6,1,1,1,1,North
24,10,North,23,19,2,4,1,1,1,1,North
24,11,North,23,20,4,3,0,1,1,1,East
25,11,East,23,22,4,5,0,1,1,1,East
26,11,East,25,24,2,7,0,1,1,1,South
26,10,South,27,22,1,9,1,1,1,1,South
26,9,South,27,22,-1,10,1,1,1,0,South
26,8,South,27,24,-1,11,1,1,1,1,South
26,7,South,27,24,-1,11,1,1,1,1,West
25,7,West,27,22,-1,11,1,1,1,1,West
24,7,West,25,22,-1,9,1,1,1,1,West
23,7,West,25,20,-1,7,1,1,1,1,North
23,8,North,23,19,-1,7,1,1,1,1,North
23,9,North,22,19,-1,5,1,1,1,1,North
23,10,North,22,18,-1,3,1,1,1,1,North
23,11,North,22,20,-1,1,1,1,1,1,West
22,11,West,22,19,-1,1,1,1,1,1,West
21,11,West,20,18,-1,2,1,1,1,1,West
20,11,West,19,17,-1,3,1,1,1,1,North
20,12,North,19,19,-1,1,1,1,1,1,North
20,13,North,19,19,-1,1,1,1,1,1,East
21,13,East,21,19,-1,3,1,1,1,1,South
21,12,South,20,19,-1,3,1,1,1,1,South
21,11,South,20,19,-1,1,1,1,1,1,West
20,11,West,20,19,-1,-1,1,1,1,1,West
19,11,West,19,18,-1,-1,1,1,1,1,West
18,11,West,17,16,-1,-1,1,1,1,1,West
17,11,West,17,16,-1,-1,1,1,1,1,West
16,11,West,17,15,-1,-1,1,1,1,1,South
16,10,South,16,13,-1,-1,1,1,1,1,West
15,10,West,15,12,-1,-1,1,1,1,1,West
14,10,West,13,10,-1,-1,0,1,1,1,West
13,10,West,13,8,-1,-1,0,1,1,1,West
12,10,West,11,7,-1,-1,0,0,1,1,West
11,10,West,10,7,-1,-1,0,0,1,1,West
10,10,West,10,5,-1,-1,0,0,1,1,West
9,10,West,8,5,-1,-1,0,0,1,1,West
8,10,West,7,4,-1,-1,0,0,1,1,West
7,10,West,7,4,-1,-1,0,0,1,1,West
6,10,West,7,4,-1,-1,0,0,1,1,West
5,10,West,6,4,-1,-1,0,1,1,1,West
4,10,West,6,3,-1,-1,0,1,1,1,West
3,10,West,6,3,-1,-1,1,1,1,1,West
2,10,West,5,3,-1,-1,1,1,1,1,South
2,9,South,3,1,-1,-1,1,1,1,1,South
2,8,South,3,-1,-1,-1,1,1,1,1,South
2,7,South,1,-1,-1,-1,1,1,1,1,South
13,3,West,12,13,14,14,0,0,1,1,West
12,3,West,13,13,14,14,1,0,1,1,North
12,4,North,12,11,14,14,1,1,0,0,North
12,5,North,11,11,12,12,0,1,1,0,West
11,5,West,13,13,12,13,0,0,1,1,West
10,5,West,13,13,13,14,0,0,1,1,West
9,5,West,15,15,13,15,1,0,0,1,North
9,6,North,13,13,13,15,1,1,0,0,North
9,7,North,13,11,12,14,1,1,0,0,North
9,8,North,11,9,12,14,0,1,1,1,East
10,8,East,11,9,12,13,0,0,1,1,East
11,8,East,10,7,11,13,0,0,1,1,East
12,8,East,10,8,10,13,1,0,1,1,North
12,9,North,10,7,10,12,1,1,0,0,North
12,10,North,9,7,9,10,1,1,0,0,North
12,11,North,9,5,7,8,0,1,1,0,West
11,11,West,9,4,9,8,0,0,1,1,West
10,11,West,9,6,9,9,0,0,1,1,West
9,11,West,9,6,9,9,0,0,1,1,West
8,11,West,11,7,11,10,1,0,1,1,North
8,12,North,9,6,10,10,1,1,0,0,North
8,13,North,9,4,10,10,1,1,0,1,North
8,14,North,8,4,9,8,1,1,0,0,North
8,15,North,6,2,7,7,1,1,1,0,North
8,16,North,8,4,5,6,1,1,0,0,North
8,17,North,8,5,4,4,0,1,0,1,East
9,17,East,7,5,3,2,0,0,1,1,East
10,17,East,7,5,3,2,0,0,1,1,East
11,17,East,5,4,1,1,0,0,1,1,East
12,17,East,5,3,-1,-1,1,0,1,1,East
13,17,East,4,3,-1,-1,0,1,1,1,South
13,16,South,2,3,-1,-1,1,1,0,1,South
13,15,South,2,1,-1,-1,1,0,1,1,West
12,15,West,4,-1,-1,-1,0,0,1,1,West
11,15,West,6,-1,-1,-1,0,0,1,1,West
10,15,West,7,-1,-1,-1,0,0,0,1,East
11,15,East,6,-1,-1,-1,0,0,1,1,East
12,15,East,4,-1,-1,-1,0,0,1,1,East
13,15,East,4,-1,-1,-1,1,0,1,1,East
14,15,East,3,-1,-1,-1,1,0,1,1,East
15,15,East,1,-1,-1,-1,0,0,1,1,East
15,3,East,16,15,16,14,1,0,1,1,East
16,3,East,16,16,17,16,0,0,1,1,East
17,3,East,17,16,17,18,0,0,1,1,East
18,3,East,19,16,17,20,0,0,1,1,East
19,3,East,20,18,19,20,0,0,1,1,East
20,3,East,22,20,20,20,0,0,1,1,East
21,3,East,22,21,21,20,0,0,1,1,East
22,3,East,23,21,23,21,0,0,1,1,East
23,3,East,23,23,24,23,0,0,1,1,East
24,3,East,24,23,25,24,0,0,1,1,East
25,3,East,24,24,27,25,0,0,1,1,East
26,3,East,25,26,27,25,1,0,1,0,North
26,4,North,23,25,27,25,1,1,0,0,North
26,5,North,21,23,25,24,0,1,1,0,West
25,5,West,21,22,24,24,0,0,1,1,West
24,5,West,21,22,24,23,1,0,1,1,West
23,5,West,21,20,23,21,0,0,1,1,West
22,5,West,20,18,21,19,0,0,1,1,West
21,5,West,18,18,21,18,1,0,0,1,North
21,6,North,18,18,20,18,1,1,0,0,North
21,7,North,16,17,18,16,1,1,0,0,North
21,8,North,14,15,18,14,1,1,1,0,North
21,9,North,13,14,17,12,1,1,0,0,North
21,10,North,13,14,16,12,1,1,0,0,North
21,11,North,13,12,15,10,1,1,1,1,North
21,12,North,11,10,13,10,1,1,0,0,North
21,13,North,11,10,12,10,1,1,0,0,North
21,14,North,11,8,10,10,1,1,0,0,North
21,15,North,10,6,8,8,1,1,1,1,West
20,15,West,8,5,8,8,0,0,1,1,West
19,15,West,7,4,8,8,1,1,0,1,North
19,16,North,9,6,8,8,1,1,0,0,North
19,17,North,11,6,10,6,0,1,1,0,West
18,17,West,10,5,10,5,0,0,1,1,West
17,17,West,9,4,8,5,0,0,1,1,West
16,17,West,8,4,7,3,0,0,1,1,West
15,17,West,7,2,6,2,1,0,1,1,West
14,17,West,5,2,5,1,0,1,1,1,South
14,16,South,3,2,3,1,1,1,1,0,South
14,15,South,-1,3,2,4,1,0,1,1,West
13,15,West,-1,2,1,4,1,0,1,1,West
12,15,West,-1,1,-1,4,0,0,1,1,West
11,15,West,-1,-1,-1,4,0,0,1,1,West
10,15,West,-1,-1,-1,5,0,0,0,1,East
11,15,East,-1,-1,-1,5,0,0,1,1,East
12,15,East,-1,-1,-1,3,0,0,1,1,East
13,15,East,-1,-1,-1,2,1,0,1,1,East
14,15,East,-1,-1,-1,1,1,0,1,1,North
15,3,East,15,14,15,13,1,0,1,1,East
16,3,East,16,16,16,13,0,0,1,1,East
17,3,East,16,16,16,13,0,0,1,1,East
18,3,East,16,17,18,15,0,0,1,1,East
19,3,East,18,19,20,16,0,0,1,1,East
20,3,East,20,21,20,16,0,0,1,1,East
21,3,East,20,23,20,16,0,0,1,1,East
22,3,East,20,25,21,18,0,0,1,1,East
23,3,East,22,25,23,19,0,0,1,1,East
24,3,East,24,27,23,20,0,0,1,1,East
25,3,East,24,28,24,20,0,0,1,1,East
26,3,East,24,29,24,21,1,0,1,0,North
26,4,North,22,29,23,21,1,1,0,0,North
26,5,North,20,29,22,20,0,1,1,0,West
25,5,West,20,27,21,20,0,0,1,1,West
24,5,West,20,26,20,19,1,0,1,1,West
23,5,West,18,24,20,17,0,0,1,1,West
22,5,West,17,22,20,16,0,0,1,1,West
21,5,West,15,22,20,15,1,0,0,1,North
21,6,North,15,20,20,13,1,1,0,0,North
21,7,North,15,20,19,13,1,1,0,0,North
21,8,North,13,18,18,12,1,1,1,0,North
21,9,North,12,18,16,11,1,1,0,0,North
21,10,North,12,16,16,11,1,1,0,0,North
21,11,North,10,14,15,11,1,1,1,1,North
21,12,North,10,13,13,11,1,1,0,0,North
21,13,North,10,13,12,9,1,1,0,0,North
21,14,North,10,11,10,7,1,1,0,0,North
21,15,North,8,9,8,5,1,1,1,1,West
20,15,West,7,7,8,4,0,0,1,1,West
19,15,West,6,5,6,4,1,1,0,1,North
19,16,North,6,5,6,4,1,1,0,0,North
19,17,North,6,5,7,4,0,1,1,0,West
18,17,West,6,5,6,4,0,0,1,1,West
17,17,West,6,4,4,2,0,0,1,1,West
16,17,West,5,3,4,2,0,0,1,1,West
15,17,West,5,1,4,2,1,0,1,1,West
14,17,West,5,-1,2,3,0,1,1,1,South
14,16,South,5,-1,-1,1,1,1,1,0,South
14,15,South,4,-1,-1,-1,1,0,1,1,West
13,15,West,2,-1,-1,-1,1,0,1,1,West
12,15,West,1,-1,-1,-1,0,0,1,1,West
15,5,South,17,15,10,18,1,1,1,1,South
15,4,South,17,15,12,20,1,1,1,1,South
15,3,South,19,15,14,20,1,0,1,1,East
16,3,East,21,17,12,18,1,0,1,1,East
17,3,East,23,19,10,16,1,0,1,1,North
17,4,North,23,17,8,14,1,1,1,1,North
17,5,North,21,16,8,12,1,1,1,1,West
16,5,West,20,16,9,14,1,1,1,1,West
15,5,West,18,16,10,16,1,1,1,1,North
15,6,North,18,15,10,16,1,1,1,1,East
16,6,East,19,17,10,15,1,1,1,1,East
17,6,East,20,17,9,14,1,1,1,1,East
18,6,East,22,18,9,12,1,1,1,1,East
19,6,East,22,19,7,10,1,1,1,1,East
20,6,East,23,19,7,9,1,1,1,1,East
21,6,East,23,19,7,9,1,1,1,1,East
22,6,East,25,21,7,9,1,1,1,1,East
23,6,East,25,23,7,9,1,1,1,1,East
24,6,East,25,23,7,7,1,1,1,1,South
24,5,South,27,23,5,9,1,1,1,1,South
24,4,South,27,25,5,11,1,1,1,1,South
24,3,South,28,27,4,11,1,1,1,1,East
25,3,East,28,28,2,11,1,1,1,1,East
26,3,East,28,29,1,12,1,1,1,1,East
27,3,East,30,29,-1,13,1,1,1,0,South
27,2,South,30,28,-1,16,1,0,1,0,West
26,2,West,29,26,-1,14,1,0,1,1,West
25,2,West,28,24,-1,12,1,0,1,1,North
25,3,North,28,23,-1,12,1,1,1,1,North
25,4,North,27,22,-1,10,1,1,1,1,North
25,5,North,25,21,-1,10,1,1,1,0,North
25,6,North,23,21,-1,10,1,1,1,1,North
25,7,North,25,20,-1,8,1,1,1,1,North
25,8,North,25,19,-1,6,1,1,1,1,North
25,9,North,25,17,-1,5,1,1,1,1,North
25,10,North,25,15,-1,4,1,1,1,1,West
24,10,West,24,15,-1,3,1,1,1,1,West
23,10,West,23,14,-1,3,1,1,1,1,North
23,11,North,23,16,-1,3,1,1,1,1,North
23,12,North,23,16,-1,3,1,1,1,0,North
23,13,North,25,18,-1,3,1,1,1,1,North
23,14,North,27,20,-1,5,0,1,1,1,West
22,14,West,27,19,-1,3,0,1,1,1,West
21,14,West,27,17,-1,2,0,1,1,1,West
20,14,West,26,16,-1,2,0,1,1,1,South
20,13,South,26,16,-1,-1,1,1,1,1,South
20,12,South,26,15,-1,-1,1,1,1,1,South
20,11,South,24,14,-1,-1,1,1,1,1,South
20,10,South,23,14,-1,-1,1,1,1,1,West
19,10,West,21,12,-1,-1,1,1,1,1,West
18,10,West,21,10,-1,-1,1,1,1,1,West
17,10,West,21,10,-1,-1,1,1,1,1,West
16,10,West,20,9,-1,-1,1,1,1,1,West
15,10,West,19,7,-1,-1,1,1,1,1,West
14,10,West,17,5,-1,-1,0,1,1,1,West
13,10,West,15,3,-1,-1,0,1,1,1,West
12,10,West,15,1,-1,-1,0,0,1,1,West
11,10,West,13,-1,-1,-1,0,0,1,1,West
10,10,West,11,-1,-1,-1,0,0,1,1,West
9,10,West,11,-1,-1,-1,0,0,1,1,West
8,10,West,11,-1,-1,-1,0,0,1,1,West
7,10,West,10,-1,-1,-1,0,0,1,1,West
6,10,West,8,-1,-1,-1,0,0,1,1,West
5,10,West,6,-1,-1,-1,0,1,1,1,West
4,10,West,4,-1,-1,-1,0,1,1,1,West
3,10,West,2,-1,-1,-1,1,1,1,1,West
13,3,West,14,12,16,15,0,0,1,1,West
12,3,West,14,12,17,15,1,0,1,1,North
12,4,North,14,11,16,15,1,1,0,0,North
12,5,North,14,10,16,13,0,1,1,0,West
11,5,West,12,10,18,14,0,0,1,1,West
10,5,West,14,12,20,14,0,0,1,1,West
9,5,West,16,13,21,16,1,0,0,1,North
9,6,North,15,11,21,15,1,1,0,0,North
9,7,North,14,11,21,13,1,1,0,0,North
9,8,North,13,10,20,13,0,1,1,1,East
10,8,East,11,9,19,13,0,0,1,1,East
11,8,East,10,8,19,11,0,0,1,1,East
12,8,East,10,8,18,11,1,0,1,1,North
12,9,North,10,8,18,9,1,1,0,0,North
12,10,North,8,8,16,9,1,1,0,0,North
12,11,North,6,7,14,9,0,1,1,0,West
11,11,West,7,9,16,9,0,0,1,1,West
10,11,West,9,10,16,9,0,0,1,1,West
9,11,West,10,11,17,9,0,0,1,1,West
8,11,West,10,13,18,10,1,0,1,1,North
8,12,North,9,11,16,10,1,1,0,0,North
8,13,North,9,10,15,10,1,1,0,1,North
8,14,North,7,8,15,8,1,1,0,0,North
8,15,North,7,7,15,8,1,1,1,0,North
8,16,North,7,7,14,9,1,1,0,0,North
8,17,North,9,7,13,11,0,1,0,1,East
9,17,East,8,5,11,9,0,0,1,1,East
10,17,East,8,5,9,7,0,0,1,1,East
11,17,East,6,5,9,5,0,0,1,1,East
12,17,East,4,3,8,3,1,0,1,1,East
13,17,East,3,2,6,3,0,1,1,1,South
13,16,South,2,1,7,2,1,1,0,1,South
13,15,South,2,3,7,2,1,0,1,1,East
14,15,East,2,2,7,2,1,0,1,1,East
15,15,East,4,3,6,3,0,0,1,1,East
16,15,East,5,5,6,4,0,0,1,1,East
17,15,East,5,5,5,5,0,0,1,0,West
16,15,West,5,5,3,5,0,0,1,1,West
15,15,West,3,5,3,5,0,0,1,1,West
14,15,West,2,4,5,3,1,0,1,1,North
14,16,North,2,4,4,1,1,1,1,0,North
14,17,North,1,4,2,2,0,1,1,1,West
13,17,West,2,2,2,2,0,1,1,1,West
12,17,West,4,2,2,4,1,0,1,1,West
11,17,West,5,2,3,6,0,0,1,1,West
10,17,West,5,1,5,7,0,0,1,1,West
9,17,West,7,-1,5,8,0,0,1,1,East
10,17,East,7,-1,4,6,0,0,1,1,East
11,17,East,5,-1,4,4,0,0,1,1,East
12,17,East,4,-1,4,2,1,0,1,1,East
13,17,East,2,-1,3,3,0,1,1,1,East
14,17,East,4,-1,1,5,0,1,1,1,East
15,17,East,4,-1,-1,5,1,0,1,1,East
16,17,East,4,-1,-1,7,0,0,1,1,West
15,17,West,3,-1,-1,7,1,0,1,1,West
14,17,West,2,-1,-1,5,0,1,1,1,South
14,16,South,-1,-1,-1,4,1,1,1,0,South
14,15,South,-1,-1,-1,3,1,0,1,1,West
13,15,West,-1,-1,-1,1,1,0,1,1,West
15,5,South,20,11,14,19,1,1,1,1,East
16,5,East,21,12,13,18,1,1,1,1,East
17,5,East,22,13,12,17,1,1,1,1,East
18,5,East,23,14,11,16,1,1,1,1,North
18,6,North,22,13,10,15,1,1,1,1,North
18,7,North,21,12,9,14,1,1,1,1,North
18,8,North,20,11,8,13,1,1,1,1,East
19,8,East,21,12,7,12,1,1,1,1,East
20,8,East,22,13,6,11,1,1,1,1,East
21,8,East,23,14,5,10,1,1,1,1,East
22,8,East,24,15,4,9,1,1,1,1,East
23,8,East,25,16,3,8,1,1,1,1,East
24,8,East,26,17,2,7,1,1,1,1,East
25,8,East,27,18,1,6,1,1,1,1,North
25,9,North,26,19,-1,5,1,1,1,1,North
25,10,North,25,20,-1,4,1,1,1,1,North
25,11,North,24,21,-1,3,0,1,1,1,West
24,11,West,23,20,-1,4,0,1,1,1,West
23,11,West,22,19,-1,5,1,1,1,1,North
23,12,North,21,20,-1,4,1,1,1,0,North
23,13,North,22,21,-1,3,1,1,1,1,East
24,13,East,23,22,-1,2,1,0,1,1,East
25,13,East,24,23,-1,1,1,0,1,1,East
26,13,East,25,24,-1,2,1,0,1,1,North
26,14,North,26,25,-1,1,0,1,1,1,West
25,14,West,25,24,-1,-1,0,1,1,1,West
24,14,West,24,23,-1,-1,0,1,1,1,West
23,14,West,23,22,-1,-1,0,1,1,1,West
22,14,West,22,21,-1,-1,0,1,1,1,West
21,14,West,21,20,-1,-1,0,1,1,1,South
21,13,South,20,19,-1,-1,1,1,1,1,South
21,12,South,19,18,-1,-1,1,1,1,1,South
21,11,South,20,17,-1,-1,1,1,1,1,South
21,10,South,21,16,-1,-1,1,1,1,1,South
21,9,South,22,15,-1,-1,1,1,1,1,South
21,8,South,23,14,-1,-1,1,1,1,1,South
21,7,South,24,15,-1,-1,1,1,1,1,South
21,6,South,25,16,-1,-1,1,1,1,1,West
20,6,West,24,15,-1,-1,1,1,1,1,West
19,6,West,23,14,-1,-1,1,1,1,1,West
18,6,West,22,13,-1,-1,1,1,1,1,West
17,6,West,21,12,-1,-1,1,1,1,1,West
16,6,West,20,11,-1,-1,1,1,1,1,North
16,7,North,19,10,-1,-1,1,1,1,1,North
16,8,North,18,9,-1,-1,1,1,1,1,North
16,9,North,17,10,-1,-1,1,1,1,1,West
15,9,West,16,9,-1,-1,1,1,1,1,West
14,9,West,15,8,-1,-1,1,1,1,1,North
14,10,North,14,9,-1,-1,0,1,1,1,West
13,10,West,13,8,-1,-1,0,1,1,1,West
12,10,West,12,7,-1,-1,0,0,1,1,West
